,(Intercept),aspect,bldg,dforcore,dfresh,dmarine,elev,pfor,pgra,ptcc,pwet,road,slope,df,logLik,AICc,delta,weight
496,-6.584991635,0.4923,0.8046,-0.9735,0.1206,,0.6544,0.3567,-6.5552,-0.6994,,,,10,-108.0253177,236.1549009,6.782217876,0.000419133
2026,-6.70488478,0.4802,,,0.1095,,0.7890,0.0822,-7.5917,-0.8197,0.3470,0.2677,,10,-108.03015,236.1645655,6.791882485,0.000417113
1727,-6.146704639,,0.9456,0.2212,0.0089,-0.2066,0.7936,,-6.1194,,0.3530,0.2832,,10,-108.0311976,236.1666607,6.793977707,0.000416676
1527,-6.737323003,,0.8322,-0.5658,,-0.3447,0.7101,0.5335,-7.4436,-0.6751,,0.3029,,10,-108.0492483,236.2027619,6.830078956,0.000409222
1531,-6.601463202,,0.8323,,0.0152,-0.3390,0.6695,0.5202,-7.6405,-0.6537,,0.3022,,10,-108.0802297,236.2647248,6.892041792,0.000396738
2480,-6.485338758,0.4703,0.7031,-0.6549,0.1164,,0.7161,,-6.5192,-0.5217,,,0.2052,10,-108.0981231,236.3005116,6.927828586,0.000389702
2022,-6.730349274,0.4742,,-0.6802,,,0.8803,0.0723,-6.8337,-0.8215,0.3508,0.2606,,10,-108.0999271,236.3041196,6.931436622,0.000389
1996,-6.346487182,0.5107,0.9200,,0.2567,,,0.5487,-6.2854,-0.5976,0.2204,0.3653,,10,-108.1075977,236.3194609,6.946777896,0.000386027
1456,-6.528293258,0.4790,0.6919,-0.6388,0.1007,,0.6846,,-6.5369,-0.4411,,0.2275,,10,-108.1226022,236.3494699,6.976786901,0.000380279
1216,-6.225132281,0.4853,0.8607,0.0847,-0.0219,-0.3166,0.7083,,-6.1845,,,0.2797,,10,-108.2080088,236.520283,7.147600054,0.000349149
448,-6.548721205,0.4910,0.7194,-0.3620,0.0154,-0.2485,0.8054,,-6.8939,-0.4472,,,,10,-108.2089004,236.5220661,7.149383159,0.000348837
3308,-5.960191184,0.4715,0.9906,,0.0884,,0.5110,0.1579,-5.4408,,,0.3031,0.1871,10,-108.2206785,236.5456224,7.172939385,0.000344753
3759,-6.072685782,,0.9754,-0.0493,0.0786,,0.7178,,-5.6730,,0.3666,0.2779,0.0485,10,-108.2630314,236.6303283,7.257645312,0.000330456
3819,-6.060723911,,0.9735,,0.0773,,0.7177,-0.0038,-5.6855,,0.3673,0.2777,0.0486,10,-108.2632082,236.6306818,7.25799886,0.000330398
1775,-6.074985696,,0.9770,-0.0538,0.0740,,0.7249,-0.0017,-5.6725,,0.3733,0.2757,,10,-108.2876254,236.6795162,7.306833218,0.000322428
3304,-5.917127251,0.4716,1.0007,-0.0108,,,0.5616,0.1578,-5.2460,,,0.3008,0.1797,10,-108.301702,236.7076694,7.33498639,0.000317921
2990,-6.841355031,0.4625,,-0.9593,0.1297,,0.8732,,-7.1330,-0.8589,0.3215,,0.1654,10,-108.3181982,236.7406619,7.367978913,0.00031272
3815,-5.983362227,,0.9768,0.1384,,,0.7554,-0.0078,-5.5446,,0.3703,0.2758,0.0415,10,-108.3236915,236.7516484,7.378965374,0.000311007
3002,-6.635636222,0.4685,,,0.0710,-0.1213,0.8717,,-7.4650,-0.8056,0.3003,,0.1701,10,-108.3255542,236.7553739,7.382690883,0.000310428
2998,-6.731078731,0.4664,,-0.5949,,-0.1496,0.9417,,-7.0639,-0.8073,0.2977,,0.1644,10,-108.3324704,236.7692061,7.396523145,0.000308288
3248,-6.064739013,0.4641,0.8983,-0.2197,0.0937,,0.5732,,-5.5243,,,0.2762,0.1967,10,-108.3349845,236.7742345,7.401551518,0.000307514
3532,-6.263368952,0.4837,0.8784,,0.2483,,,0.5822,-6.2511,-0.6213,,0.3597,0.1821,10,-108.3535707,236.8114068,7.43872378,0.000301852
3058,-6.584894225,0.4680,,,,-0.1550,0.9119,0.0106,-7.2454,-0.7999,0.2943,,0.1658,10,-108.3694408,236.843147,7.470464068,0.000297099
2296,-6.046586933,0.4710,1.0008,0.1593,,-0.3236,0.6855,0.1258,-5.9008,,,,0.1742,10,-108.3932052,236.8906758,7.51799283,0.000290122
2300,-6.085783209,0.4705,1.0022,,-0.0086,-0.3264,0.6993,0.1270,-5.8512,,,,0.1722,10,-108.3952955,236.8948563,7.522173343,0.000289516
3050,-6.568770435,0.4661,,,0.1050,,0.8427,-0.0179,-7.2799,-0.8224,0.3229,,0.1655,10,-108.4066598,236.9175849,7.544901947,0.000286245
2240,-6.065228616,0.4695,0.9259,0.1739,-0.0064,-0.3050,0.7207,,-5.9488,,,,0.1836,10,-108.4683024,237.0408702,7.668187207,0.000269133
3046,-6.621677222,0.4616,,-0.6432,,,0.9284,-0.0228,-6.6716,-0.8234,0.3273,,0.1555,10,-108.4716333,237.0475319,7.674848938,0.000268238
3570,-6.776329786,0.4590,,,,-0.3223,0.7330,0.2786,-7.9687,-0.8390,,0.2935,0.1972,10,-108.4983791,237.1010236,7.728340663,0.000261158
958,-6.872136739,0.4799,,-0.8543,0.0861,-0.0932,0.9023,,-7.2951,-0.8129,0.3219,,,10,-108.5553286,237.2149226,7.842239663,0.000246701
1500,-6.382852909,0.4966,0.8929,,0.2050,-0.1489,,0.6563,-6.5654,-0.6107,,0.3727,,10,-108.5649435,237.2341523,7.861469326,0.000244341
1519,-6.657619036,,0.7857,-1.0362,0.1415,,0.5852,0.4472,-6.8617,-0.6975,,0.2798,,10,-108.5656862,237.2356379,7.862954896,0.000244159
1264,-6.050735915,0.4818,0.9907,-0.2862,0.0813,,0.5196,0.1836,-5.4297,,,0.2982,,10,-108.5664809,237.2372273,7.864544277,0.000243965
4036,-6.135543929,0.4967,0.9501,,,,,0.5672,-5.5099,-0.5209,0.1937,0.3779,0.1521,10,-108.5829904,237.2702462,7.89756319,0.00023997
3563,-6.366784171,,0.7829,,0.1228,,0.5439,0.4082,-7.0277,-0.6557,,0.2787,0.0892,10,-108.5848234,237.2739122,7.901229252,0.000239531
1006,-6.855249471,0.4764,,-0.9623,0.1166,,0.8803,0.0072,-7.1556,-0.8432,0.3364,,,10,-108.6028651,237.3099956,7.937312641,0.000235248
1014,-6.766546645,0.4797,,-0.6515,,-0.1377,0.9390,0.0263,-7.1143,-0.8105,0.3114,,,10,-108.6123498,237.328965,7.956282003,0.000233027
1018,-6.645823535,0.4826,,,0.0606,-0.1117,0.8725,0.0172,-7.4855,-0.7989,0.3151,,,10,-108.6244922,237.3532497,7.980566746,0.000230215
1488,-6.288933692,0.4948,0.8760,-0.0118,0.2351,,,0.6074,-6.3306,-0.6205,,0.3568,,10,-108.6877762,237.4798178,8.107134838,0.000216098
3559,-6.431605849,,0.7956,-0.6627,,,0.6472,0.4090,-6.4383,-0.6541,,0.2749,0.0772,10,-108.6894461,237.4831575,8.110474535,0.000215737
256,-6.072419284,0.4830,1.0147,0.1254,-0.0299,-0.3378,0.6961,0.1578,-5.9277,,,,,10,-108.6957028,237.495671,8.122987984,0.000214391
1992,-5.890387256,0.5134,0.9697,1.0310,,,,0.5455,-5.8176,-0.4854,0.2169,0.3681,,10,-108.7081035,237.5204724,8.147789444,0.000211749
2004,-6.259159453,0.5069,0.9597,,,-0.1446,,0.6338,-5.8805,-0.5148,0.1698,0.3872,,10,-108.7082907,237.5208469,8.148163916,0.00021171
2751,-6.054890857,,0.9813,0.1497,0.0117,-0.2031,0.8042,,-5.9390,,0.3284,,0.0381,10,-108.7174049,237.5390753,8.16639229,0.000209789
2807,-6.044786867,,0.9801,0.1817,,-0.2079,0.8111,-0.0017,-5.9333,,0.3284,,0.0373,10,-108.7185999,237.5414652,8.168782235,0.000209538
2811,-6.09414795,,0.9789,,0.0166,-0.1983,0.8092,-0.0043,-5.9072,,0.3292,,0.0380,10,-108.7195177,237.5433009,8.170617879,0.000209346
3980,-6.232388281,0.4879,0.7682,,0.2877,,,,-5.7589,-0.2924,0.2556,0.3184,0.1861,10,-108.7275999,237.5594652,8.186782242,0.000207661
3540,-6.24641378,0.4868,0.9357,,,-0.2245,,0.6869,-5.9603,-0.5444,,0.3952,0.1650,10,-108.7306932,237.5656517,8.192968745,0.00020702
767,-6.058930423,,0.9840,0.1421,0.0083,-0.2023,0.8096,-0.0004,-5.9408,,0.3341,,,10,-108.7326592,237.5695838,8.196900861,0.000206613
2551,-6.609612974,,0.8002,-0.5225,,-0.3163,0.7544,0.4014,-7.2277,-0.6690,,,0.0776,10,-108.7344575,237.5731804,8.200497438,0.000206242
2555,-6.486991875,,0.7987,,0.0271,-0.3067,0.7083,0.3887,-7.4224,-0.6519,,,0.0828,10,-108.7561211,237.6165077,8.243824678,0.000201822
3788,-5.996132773,0.4912,1.0419,,0.2250,,,0.2429,-5.1598,,0.2304,0.3690,0.1695,10,-108.7564796,237.6172246,8.244541628,0.000201749
3510,-6.816770523,0.4561,,-0.5494,,-0.2859,0.7950,,-7.4733,-0.6620,,0.2558,0.2082,10,-108.7570153,237.6182961,8.245613073,0.000201641
3514,-6.722929513,0.4561,,,0.0435,-0.2666,0.7391,,-7.8254,-0.6535,,0.2559,0.2121,10,-108.7728425,237.6499505,8.277267503,0.000198475
511,-6.667766942,,0.8042,-0.6685,0.0389,-0.2974,0.7315,0.4141,-7.2965,-0.6794,,,,10,-108.7852032,237.6746718,8.301988826,0.000196037
1526,-6.976633679,0.4713,,-0.8134,,-0.3118,0.7524,0.3189,-7.7162,-0.8642,,0.2953,,10,-108.8236906,237.7516466,8.378963602,0.000188635
3515,-6.491771312,,0.6777,,0.0271,-0.2507,0.7378,,-7.2579,-0.3802,,0.2386,0.1096,10,-108.8562597,237.8167847,8.444101758,0.000182591
3511,-6.528931716,,0.6787,-0.2165,,-0.2623,0.7695,,-7.1145,-0.3816,,0.2389,0.1061,10,-108.8577571,237.8197795,8.447096541,0.000182317
1530,-6.810678203,0.4713,,,0.0390,-0.2915,0.6883,0.3031,-8.1237,-0.8376,,0.2934,,10,-108.8800986,237.8644626,8.491779657,0.000178289
3728,-5.783172774,0.4927,0.9148,0.9881,0.2266,,,,-5.4100,,0.2668,0.3382,0.1809,10,-108.9221715,237.9486084,8.575925465,0.000170944
1496,-6.07316002,0.5004,0.9473,0.7892,,-0.2310,,0.6833,-6.2754,-0.5160,,0.3851,,10,-108.9397366,237.9837386,8.611055653,0.000167967
2799,-6.034372999,,0.9647,-0.1529,0.0732,,0.7692,-0.0770,-5.6031,,0.3592,,0.0385,10,-108.9401557,237.9845768,8.611893829,0.000167897
2288,-5.967019467,0.4654,0.9784,-0.2461,0.0876,,0.5874,0.0543,-5.3633,,,,0.1785,10,-108.9499017,238.0040688,8.631385846,0.000166269
3562,-6.567840303,0.4476,,,0.1330,,0.5942,0.2255,-7.4824,-0.8483,,0.2662,0.1937,10,-108.9505233,238.005312,8.632628971,0.000166165
1744,-5.769382289,0.5087,1.0465,0.9318,0.1898,,,0.2541,-5.4150,,0.2500,0.3574,,10,-108.9541026,238.0124706,8.639787585,0.000165572
1471,-6.56907124,,0.6777,-0.3449,0.0276,-0.2455,0.7521,,-7.1379,-0.3823,,0.2356,,10,-108.9701884,238.0446423,8.671959274,0.00016293
3528,-5.89624792,0.4877,0.9243,0.6601,,,,0.5916,-5.6525,-0.5247,,0.3648,0.1646,10,-108.9734721,238.0512096,8.678526601,0.000162395
3020,-6.186352728,0.4802,0.9029,,0.2767,,,0.3950,-5.9406,-0.5804,0.1928,,0.1600,10,-109.0028186,238.1099027,8.737219695,0.000157699
1756,-6.06306751,0.5015,1.0375,,0.1947,-0.0882,,0.2920,-5.3505,,0.2206,0.3690,,10,-109.0051002,238.1144658,8.741782834,0.00015734
1936,-6.045398072,0.5042,0.7810,0.7565,0.2518,,,,-5.9611,-0.2591,0.2748,0.3095,,10,-109.0197655,238.1437964,8.771113445,0.000155049
3740,-6.054132679,0.4853,0.8954,,0.2498,-0.0166,,,-5.2349,,0.2521,0.3408,0.1789,10,-109.0252037,238.1546728,8.781989853,0.000154208
3323,-6.191710972,,0.9826,,-0.0128,-0.3500,0.6374,0.2339,-6.2825,,,0.3099,0.0848,10,-109.0553491,238.2149637,8.842280684,0.000149629
3319,-6.171722581,,0.9805,0.0898,,-0.3443,0.6238,0.2320,-6.3242,,,0.3095,0.0864,10,-109.0560218,238.216309,8.84362606,0.000149528
1948,-6.228865668,0.4993,0.7634,,0.2873,0.0580,,,-5.7690,-0.2997,0.2759,0.3061,,10,-109.0600498,238.224365,8.851682033,0.000148927
3558,-6.608864397,0.4456,,-0.7757,,,0.6993,0.2251,-6.6723,-0.8498,,0.2589,0.1847,10,-109.0605103,238.225286,8.852603055,0.000148858
3502,-6.792666754,0.4436,,-0.9606,0.1463,,0.6729,,-7.1485,-0.7177,,0.2356,0.2052,10,-109.0618856,238.2280365,8.855353555,0.000148654
3784,-5.548084135,0.5002,1.0715,1.4061,,,,0.2868,-5.1383,,0.2323,0.3709,0.1567,10,-109.0943023,238.29287,8.920187026,0.000143912
1279,-6.156887408,,0.9897,0.1137,-0.0248,-0.3567,0.6358,0.2471,-6.2935,,,0.3085,,10,-109.1288153,238.3618961,8.989213073,0.00013903
2543,-6.596528845,,0.7525,-1.0385,0.1418,,0.6374,0.3258,-6.8036,-0.6939,,,0.0900,10,-109.146582,238.3974294,9.02474642,0.000136582
3503,-6.53660014,,0.6667,-0.6829,0.1217,,0.6677,,-6.7908,-0.4485,,0.2240,0.1116,10,-109.1483543,238.4009739,9.028290965,0.00013634
1752,-5.666873941,0.5100,1.0747,1.4887,,-0.1810,,0.3651,-5.5642,,0.2107,0.3801,,10,-109.1522176,238.4087006,9.036017667,0.000135814
3796,-6.021327241,0.4898,1.0535,,,-0.1683,,0.3644,-5.1364,,0.1829,0.3945,0.1562,10,-109.1557357,238.4157369,9.043053885,0.000135337
1470,-6.893065331,0.4678,,-0.7412,0.0548,-0.2453,0.7505,,-7.5617,-0.6465,,0.2526,,10,-109.1744841,238.4532335,9.08055054,0.000132824
2550,-6.805426754,0.4522,,-0.7102,,-0.2774,0.8184,0.1828,-7.4001,-0.8783,,,0.1943,10,-109.1774117,238.4590889,9.086405915,0.000132435
3292,-6.02907271,0.4784,1.0230,,0.1695,-0.1768,,0.3613,-5.4135,,,0.3840,0.1803,10,-109.1943516,238.4929687,9.120285698,0.000130211
4081,-6.679327298,,,,,-0.1805,0.8505,0.1217,-7.6878,-0.7799,0.2776,0.2693,0.0750,10,-109.1961055,238.4964764,9.123793458,0.000129983
1518,-6.894366129,0.4572,,-1.1645,0.1518,,0.6233,0.2735,-7.2722,-0.8827,,0.2726,,10,-109.198807,238.5018793,9.129196336,0.000129632
1981,-6.908861697,,,-0.8412,0.0911,-0.1042,0.8596,,-7.5530,-0.7371,0.3149,0.2562,,10,-109.1998172,238.5038998,9.131216829,0.000129501
4013,-6.892051153,,,-0.9646,0.1305,,0.8341,,-7.3999,-0.7747,0.3237,0.2494,0.0741,10,-109.2011503,238.5065659,9.133882959,0.000129329
4025,-6.697602572,,,,0.0692,-0.1261,0.8311,,-7.7845,-0.7132,0.3013,0.2579,0.0784,10,-109.2034788,238.511223,9.138540039,0.000129028
2037,-6.839809406,,,-0.6771,,-0.1722,0.8808,0.1343,-7.4601,-0.8035,0.2863,0.2692,,10,-109.2072617,238.5187887,9.146105726,0.000128541
4021,-6.778685565,,,-0.5872,,-0.1533,0.9002,,-7.3356,-0.7148,0.3007,0.2561,0.0736,10,-109.2087055,238.5216764,9.148993422,0.000128355
2554,-6.654130108,0.4519,,,0.0442,-0.2579,0.7565,0.1690,-7.7293,-0.8571,,,0.1988,10,-109.2137464,238.5317583,9.159075284,0.00012771
2041,-6.732760755,,,,0.0679,-0.1432,0.8097,0.1258,-7.9219,-0.7937,0.2892,0.2702,,10,-109.2150817,238.5344288,9.161745834,0.000127539
2029,-6.929334258,,,-1.0391,0.1343,,0.8162,0.1067,-7.4603,-0.8470,0.3173,0.2596,,10,-109.2192718,238.5428089,9.170125926,0.000127006
976,-6.06892202,0.4950,0.9144,0.5082,0.2512,,,0.3992,-6.1025,-0.5513,0.2084,,,10,-109.2379708,238.580207,9.20752398,0.000124653
1696,-5.828013279,0.5031,0.8927,0.9841,0.2107,-0.0296,,,-5.5353,,0.2721,0.3283,,10,-109.2492924,238.6028501,9.230167155,0.00012325
988,-6.21187492,0.4906,0.9071,,0.2647,-0.0029,,0.4114,-6.0239,-0.5711,0.2007,,,10,-109.2647017,238.6336687,9.260985749,0.000121365
4073,-6.645222717,,,,0.1128,,0.7787,0.0840,-7.6692,-0.8088,0.3107,0.2585,0.0733,10,-109.2669526,238.6381707,9.265487702,0.000121092
2494,-6.814197828,0.4512,,-0.7472,0.0655,-0.2263,0.7957,,-7.4272,-0.7574,,,0.2069,10,-109.2759179,238.6561013,9.283418281,0.000120012
2495,-6.536785375,,0.6823,-0.4016,0.0448,-0.2271,0.7677,,-7.1142,-0.4534,,,0.1038,10,-109.2874092,238.6790837,9.306400766,0.00011864
3263,-6.201643282,,0.8470,0.0859,-0.0016,-0.3009,0.6841,,-6.3917,,,0.2748,0.0999,10,-109.2954297,238.6951247,9.322441724,0.000117693
3288,-5.686916245,0.4853,1.0542,1.2487,,-0.2566,,0.4207,-5.5407,,,0.3930,0.1724,10,-109.3233405,238.7509464,9.378263426,0.000114453
3826,-6.265689924,0.4584,,,,-0.2283,0.7882,-0.3026,-6.0529,,0.3210,0.2878,0.1621,10,-109.3247071,238.7536796,9.380996573,0.000114297
3280,-5.771301479,0.4803,1.0204,0.5531,0.1873,,,0.3039,-5.2763,,,0.3606,0.1829,10,-109.3360583,238.7763821,9.403699104,0.000113007
4069,-6.685676841,,,-0.7064,,,0.8726,0.0736,-6.9325,-0.8065,0.3182,0.2510,0.0648,10,-109.3381687,238.7806027,9.407919741,0.000112769
3880,-5.275630069,0.4950,0.8955,-1.2631,,,0.8078,,,-0.2215,0.4047,0.3036,0.1578,10,-109.3489092,238.8020839,9.429400913,0.000111564
3976,-5.641195681,0.4944,0.8312,1.4633,,,,,-5.2866,-0.1724,0.2578,0.3250,0.1687,10,-109.3734579,238.8511813,9.478498272,0.000108858
3940,-4.862605658,0.5033,0.9853,,,,0.6857,0.1973,,-0.2627,0.3783,0.3316,0.1632,10,-109.4033156,238.9108966,9.538213653,0.000105656
2524,-6.195172283,0.4658,0.8702,,0.2407,-0.0962,,0.4710,-6.1235,-0.6024,,,0.1727,10,-109.4115579,238.9273812,9.554698249,0.000104789
3736,-5.587433082,0.4935,0.8908,1.6013,,-0.1012,,,-5.2692,,0.2467,0.3423,0.1700,10,-109.417503,238.9392714,9.566588448,0.000104168
4043,-6.282871487,,0.8841,,0.2639,,,0.5140,-6.3824,-0.5858,0.1895,0.3342,0.0669,10,-109.4302254,238.9647162,9.592033201,0.000102851
1896,-5.354805012,0.5079,0.9614,-1.4928,,,0.7798,0.2365,,-0.3558,0.3904,0.3232,,10,-109.4426147,238.9894947,9.616811762,0.000101585
1248,-5.84330231,0.4941,1.0265,0.8080,0.1297,-0.2013,,0.3911,-5.6779,,,0.3745,,10,-109.4509752,239.0062158,9.633532817,0.000100739
2542,-6.785818044,0.4412,,-1.0920,0.1444,,0.6984,0.1477,-7.1091,-0.8969,,,0.1965,10,-109.4592227,239.0227107,9.650027725,9.99E-05
2512,-6.094721107,0.4684,0.8594,0.1717,0.2536,,,0.4388,-6.0371,-0.6012,,,0.1747,10,-109.4611017,239.0264689,9.653785882,9.97E-05
1999,-6.189791653,,0.8917,0.3480,0.2496,,,0.5118,-6.4596,-0.5709,0.1991,0.3342,,10,-109.4643527,239.0329708,9.660287795,9.94E-05
2011,-6.309854498,,0.8909,,0.2480,-0.0483,,0.5393,-6.4627,-0.5800,0.1834,0.3381,,10,-109.4646554,239.0335762,9.660893193,9.94E-05
3640,-5.145499447,0.4934,0.9746,-0.9205,,-0.0978,0.7715,,,,0.3811,0.3210,0.1610,10,-109.4693362,239.0429378,9.670254836,9.89E-05
3884,-4.86928701,0.5001,0.9285,,-0.0610,,0.7758,,,-0.1759,0.4022,0.3072,0.1585,10,-109.4808768,239.0660191,9.693336072,9.78E-05
3644,-4.865341905,0.4994,0.9824,,-0.0838,-0.1323,0.7851,,,,0.3790,0.3232,0.1598,10,-109.5013137,239.1068928,9.734209793,9.58E-05
2960,-5.943362732,0.4785,0.8088,0.7531,0.2710,,,,-5.8305,-0.3334,0.2322,,0.1730,10,-109.5049151,239.1140957,9.741412687,9.54E-05
3892,-4.874335126,0.5001,0.9273,,,-0.0502,0.7340,,,-0.1301,0.3951,0.3157,0.1664,10,-109.5074458,239.119157,9.74647401,9.52E-05
3700,-4.848415424,0.4988,1.0297,,,-0.1140,0.6944,0.1025,,,0.3654,0.3376,0.1662,10,-109.5307468,239.1657589,9.793075946,9.30E-05
3688,-5.08947764,0.4900,1.0196,-0.8499,,,0.7383,0.0439,,,0.3816,0.3182,0.1566,10,-109.5321038,239.168473,9.795790033,9.29E-05
3484,-6.190856583,0.4630,0.6980,,0.2599,-0.0543,,,-5.8688,-0.2732,,0.2952,0.2083,10,-109.5331635,239.1705924,9.797909465,9.28E-05
510,-6.904189312,0.4634,,-0.9077,0.0595,-0.2438,0.7694,0.2095,-7.5632,-0.8814,,,,10,-109.5347664,239.1737983,9.801115291,9.26E-05
3472,-6.059941207,0.4643,0.7081,0.3728,0.2574,,,,-5.8817,-0.2793,,0.2896,0.2092,10,-109.5347892,239.1738438,9.801160781,9.26E-05
2972,-6.131637986,0.4744,0.7923,,0.3072,0.0678,,,-5.6636,-0.3759,0.2356,,0.1714,10,-109.5381259,239.1805173,9.807834283,9.23E-05
3632,-5.08804554,0.4898,0.9965,-0.8262,-0.0112,,0.7584,,,,0.3890,0.3126,0.1560,10,-109.5392607,239.1827867,9.810103743,9.22E-05
3818,-6.124408085,0.4521,,,0.0751,,0.7268,-0.3652,-5.6850,,0.3543,0.2655,0.1533,10,-109.5913251,239.2869156,9.914232575,8.75E-05
1786,-6.277235559,0.4710,,,0.0113,-0.2060,0.7808,-0.2984,-6.0868,,0.3362,0.2813,,10,-109.5957384,239.2957421,9.923059145,8.72E-05
1782,-6.257718869,0.4710,,0.0597,,-0.2112,0.7853,-0.2969,-6.0810,,0.3358,0.2812,,10,-109.5965605,239.2973865,9.92470348,8.71E-05
1840,-5.271863357,0.5045,0.8966,-1.2176,-0.0342,,0.8409,,,-0.2233,0.4192,0.2990,,10,-109.5974199,239.2991053,9.926422319,8.70E-05
3988,-6.055288054,0.4840,0.7784,,,-0.0503,,,-5.0488,-0.1790,0.2338,0.3301,0.1671,10,-109.5976564,239.2995782,9.926895269,8.70E-05
1848,-5.315235606,0.5047,0.8925,-1.3366,,-0.0379,0.8250,,,-0.2007,0.4137,0.3042,,10,-109.5997561,239.3037777,9.931094686,8.68E-05
3692,-4.82326147,0.4948,1.0273,,-0.0377,,0.7182,0.0456,,,0.3825,0.3204,0.1578,10,-109.6021378,239.3085411,9.935858088,8.66E-05
1900,-4.873510861,0.5132,0.9841,,-0.0704,,0.7463,0.1960,,-0.2785,0.3917,0.3228,,10,-109.6238599,239.3519852,9.979302226,8.47E-05
1944,-5.697982015,0.5043,0.8216,1.4730,,-0.0619,,,-5.4630,-0.1433,0.2596,0.3204,,10,-109.6456332,239.3955317,10.02284875,8.29E-05
3814,-6.057894628,0.4493,,0.0306,,,0.7649,-0.3663,-5.4659,,0.3569,0.2602,0.1478,10,-109.6491159,239.4024973,10.02981432,8.26E-05
1908,-4.879820919,0.5134,0.9878,,,-0.0663,0.6936,0.2196,,-0.2356,0.3790,0.3351,,10,-109.653758,239.4117813,10.03909835,8.22E-05
3016,-5.70522884,0.4873,0.9442,1.1481,,,,0.3985,-5.5317,-0.4629,0.1904,,0.1415,10,-109.6787231,239.4617116,10.08902867,8.02E-05
3311,-6.062432337,,0.9588,-0.3509,0.0944,,0.5253,0.1417,-5.6524,,,0.2845,0.0904,10,-109.6828458,239.4699571,10.09727407,7.99E-05
1852,-4.894698042,0.5118,0.9290,,-0.1006,-0.0913,0.8213,,,-0.1373,0.4045,0.3096,,10,-109.695608,239.4954814,10.12279838,7.89E-05
1600,-5.11522202,0.5044,0.9755,-0.7786,-0.0653,-0.1204,0.8220,,,,0.3927,0.3151,,10,-109.7022133,239.5086919,10.13600893,7.84E-05
1656,-5.160127248,0.5031,1.0194,-0.9693,,-0.1117,0.7575,0.0944,,,0.3775,0.3268,,10,-109.704245,239.5127553,10.14007233,7.82E-05
480,-6.137002812,0.4785,0.8784,0.2983,0.2161,-0.1090,,0.4912,-6.2598,-0.5818,,,,10,-109.7053925,239.5150505,10.14236748,7.81E-05
3232,-5.855549228,0.4672,0.8184,0.7227,0.1987,-0.1158,,,-5.5622,,,0.3215,0.2033,10,-109.7122765,239.5288184,10.15613545,7.76E-05
1660,-4.86554828,0.5102,1.0354,,-0.0981,-0.1578,0.7749,0.1090,,,0.3725,0.3310,,10,-109.7206168,239.5454991,10.17281609,7.69E-05
3005,-6.839699631,,,-0.9059,0.0932,-0.0901,0.8810,,-7.4143,-0.8015,0.2849,,0.0778,10,-109.753661,239.6115875,10.23890447,7.44E-05
3547,-6.340331419,,0.8616,,0.2193,-0.1429,,0.6051,-6.6965,-0.6024,,0.3392,0.0821,10,-109.7618799,239.6280252,10.25534225,7.38E-05
3028,-6.079210315,0.4758,0.9324,,,-0.1040,,0.4675,-5.5017,-0.4986,0.1527,,0.1410,10,-109.7640472,239.6323599,10.25967688,7.37E-05
1648,-5.099713627,0.4986,1.0169,-0.8557,-0.0205,,0.7629,0.0441,,,0.3951,0.3116,,10,-109.783406,239.6710774,10.29839443,7.22E-05
928,-5.974016621,0.4902,0.8032,0.6582,0.2727,0.0533,,,-5.8431,-0.3367,0.2524,,,10,-109.7949792,239.6942238,10.32154083,7.14E-05
3053,-6.838937783,,,-1.0426,0.1243,,0.8579,0.0251,-7.2977,-0.8454,0.2967,,0.0754,10,-109.7961686,239.6966027,10.32391972,7.13E-05
1021,-6.85438514,,,-0.9337,0.0900,-0.0950,0.8767,0.0500,-7.4423,-0.8303,0.2859,,,10,-109.8083416,239.7209486,10.34826558,7.05E-05
984,-5.782843394,0.4942,0.9619,1.2079,,-0.1162,,0.4485,-5.8201,-0.4489,0.1778,,,10,-109.8108226,239.7259106,10.3532276,7.03E-05
3061,-6.72984497,,,-0.6827,,-0.1404,0.9173,0.0437,-7.2421,-0.8068,0.2733,,0.0734,10,-109.8158191,239.7359037,10.36322071,6.99E-05
2768,-5.626585429,0.4789,1.0427,1.0101,0.2081,,,0.1318,-5.2226,,0.2242,,0.1537,10,-109.8180956,239.7404567,10.36777371,6.98E-05
1503,-6.287362822,,0.8668,0.1994,0.2057,-0.1487,,0.6140,-6.7511,-0.5934,,0.3401,,10,-109.8278387,239.7599428,10.38725983,6.91E-05
3065,-6.602757844,,,,0.0650,-0.1160,0.8468,0.0352,-7.6298,-0.7973,0.2736,,0.0778,10,-109.8279243,239.7601139,10.38743093,6.91E-05
2303,-6.059915899,,0.9755,0.0994,-0.0105,-0.3216,0.6725,0.1310,-6.1296,,,,0.0776,10,-109.828246,239.7607573,10.38807436,6.91E-05
1774,-6.181499065,0.4631,,-0.1662,0.0681,,0.7399,-0.3575,-5.6688,,0.3669,0.2612,,10,-109.8327193,239.769704,10.39702102,6.88E-05
3766,-6.17239685,0.4604,,0.2054,,-0.3068,0.6570,,-6.0646,,0.2362,0.3393,0.1559,10,-109.8383284,239.7809222,10.40823917,6.84E-05
3770,-6.21881792,0.4596,,,-0.0074,-0.3087,0.6684,,-5.9894,,0.2352,0.3391,0.1548,10,-109.8424714,239.7892081,10.41652515,6.81E-05
3535,-6.256557221,,0.8437,-0.0187,0.2487,,,0.5569,-6.4823,-0.6126,,0.3261,0.0822,10,-109.8777792,239.8598239,10.4871409,6.57E-05
